ENTIDAD,MUN,LOC,AGEB, LUCES , NDVI , ZURBANA , AREA , DENSIDAD , TEMPERATURA ,POBTOT,TOTHOG,VIVTOT,TVIVHAB
15,39,1,694, 63.00 , 0.17 , 0.60 , 0.84 ," 5,168.53 ", 31.26 ,4316,1081,1243,1086
15,39,1,745, 63.00 , 0.25 , 0.60 , 1.97 ," 2,140.62 ", 31.46 ,4213,1077,1456,1077
15,39,1,075A, 63.00 , 0.17 , 0.60 , 2.06 ," 11,102.26 ", 31.26 ,22876,6160,10069,6302
15,39,1,868, 63.00 , 0.17 , 0.60 , 0.11 ," 13,950.51 ", 31.26 ,1474,356,385,357
15,39,1,872, 63.00 , 0.28 , 0.23 , 0.31 ," 7,115.57 ", 28.82 ,2230,542,667,542
15,39,1,891, 63.00 , 0.17 , 0.60 , 1.14 , 82.21 , 31.26 ,94,31,33,31
15,39,1,904, 63.00 , 0.12 , 0.55 , 0.48 ," 4,552.10 ", 31.95 ,2191,479,526,480
15,39,1,919, 63.00 , 0.19 , 0.60 , 0.72 ," 5,370.85 ", 31.31 ,3842,1031,1461,1031
15,39,1,942, 63.00 , 0.25 , 0.60 , 0.57 ," 10,807.52 ", 31.46 ,6170,1556,1786,1558
15,39,1,980, 63.00 , 0.11 , 0.69 , 0.88 ," 4,497.57 ", 31.90 ,3969,1007,1161,1009
15,39,1,1048, 63.00 , 0.11 , 0.69 , 0.69 ," 8,721.05 ", 31.90 ,6019,1453,1771,1472
15,39,1,1052, 63.00 , 0.11 , 0.69 , 0.37 ," 11,463.27 ", 31.90 ,4241,1084,1206,1084
15,39,1,1067, 63.00 , 0.17 , 0.60 , 0.58 ," 8,847.54 ", 31.26 ,5102,1401,2313,1403
15,39,1,1086, 63.00 , 0.11 , 0.69 , 0.38 ," 3,769.41 ", 31.90 ,1429,371,405,372
15,39,1,1118, 63.00 , 0.11 , 0.69 , 0.26 ," 15,990.76 ", 31.90 ,4225,1042,1136,1059
15,39,1,1122, 63.00 , 0.11 , 0.69 , 0.25 ," 16,429.91 ", 31.90 ,4176,1024,1097,1033
15,39,1,1137, 63.00 , 0.16 , 0.59 , 1.48 ," 3,020.62 ", 31.37 ,4469,1016,1149,1035
15,39,1,1141, 63.00 , 0.12 , 0.55 , 0.22 ," 17,742.97 ", 31.95 ,3873,949,1041,963
15,39,1,1160, 63.00 , 0.17 , 0.60 , 0.25 ," 15,256.86 ", 31.26 ,3744,920,991,921
15,39,1,1226, 63.00 , 0.14 , 0.61 , 0.28 ," 17,675.68 ", 31.32 ,4937,1152,1220,1152
15,39,1,1230, 63.00 , 0.11 , 0.69 , 0.16 ," 11,850.59 ", 31.90 ,1876,428,546,429
15,39,1,125A, 63.00 , 0.28 , 0.23 , 0.16 ," 19,568.51 ", 28.82 ,3208,701,776,703
15,39,1,1279, 63.00 , 0.17 , 0.60 , 0.16 ," 13,763.22 ", 31.26 ,2186,456,546,456
15,39,1,1368, 63.00 , 0.28 , 0.23 , 0.20 ," 11,373.35 ", 28.82 ,2246,515,633,515
15,39,1,1372, 63.00 , 0.28 , 0.23 , 0.19 ," 13,161.93 ", 28.82 ,2462,573,661,574
15,39,1,1387, 63.00 , 0.28 , 0.23 , 0.21 ," 13,078.38 ", 28.82 ,2810,639,731,640
15,39,1,1391, 63.00 , 0.11 , 0.69 , 0.14 ," 6,971.86 ", 31.90 ,1004,234,295,237
15,39,1,1419, 63.00 , 0.25 , 0.27 , 0.24 ," 25,283.18 ", 29.80 ,6007,1570,2339,1594
15,39,1,1442, 63.00 , 0.25 , 0.60 , 0.19 ," 31,803.56 ", 31.46 ,5996,1602,2413,1610
15,39,1,1476, 63.00 , 0.25 , 0.60 , 0.10 ," 27,022.32 ", 31.46 ,2599,688,1031,691
15,39,1,1762, 63.00 , 0.18 , 0.53 , 0.36 ," 5,494.33 ", 30.74 ,1972,489,613,490
15,39,1,1777, 63.00 , 0.18 , 0.53 , 0.31 ," 12,539.50 ", 30.74 ,3916,929,1050,932
15,39,1,1796, 63.00 , 0.28 , 0.23 , 0.38 ," 5,807.95 ", 28.82 ,2214,511,807,511
15,39,1,1847, 63.00 , 0.17 , 0.60 , 0.84 ," 7,870.68 ", 31.26 ,6619,1639,1799,1640
15,39,1,1851, 63.00 , 0.25 , 0.27 , 0.42 ," 11,693.71 ", 29.80 ,4945,1252,1802,1259
15,39,1,1866, 63.00 , 0.25 , 0.60 , 0.17 ," 26,907.73 ", 31.46 ,4684,1224,1762,1238
15,39,1,1870, 63.00 , 0.25 , 0.60 , 0.30 ," 20,091.85 ", 31.46 ,5971,1566,2182,1567
15,39,1,189A, 63.00 , 0.25 , 0.60 , 0.23 ," 16,663.10 ", 31.46 ,3786,952,1170,952
15,39,1,1917, 63.00 , 0.17 , 0.60 , 0.26 ," 22,794.23 ", 31.26 ,5872,1555,2142,1557
15,39,1,1921, 63.00 , 0.17 , 0.60 , 0.53 ," 6,281.19 ", 31.26 ,3340,848,914,849
15,39,1,1955, 63.00 , 0.17 , 0.60 , 0.20 ," 10,571.17 ", 31.26 ,2078,539,775,554
15,39,1,196A, 63.00 , 0.17 , 0.60 , 0.26 ," 20,786.65 ", 31.26 ,5391,1395,2055,1420
15,39,1,1974, 63.00 , 0.17 , 0.60 , 0.17 ," 24,750.40 ", 31.26 ,4273,1101,1437,1108
15,39,1,2012, 63.00 , 0.14 , 0.61 , 0.32 ," 6,397.06 ", 31.32 ,2030,500,755,500
15,39,1,2027, 63.00 , 0.11 , 0.69 , 0.28 ," 4,380.82 ", 31.90 ,1214,271,416,273
15,39,1,2116, 63.00 , 0.28 , 0.23 , 0.42 ," 3,421.34 ", 28.82 ,1425,325,492,326
15,39,1,2135, 63.00 , 0.28 , 0.23 , 0.58 ," 1,026.81 ", 28.82 ,594,143,238,143
15,39,1,214A, 63.00 , 0.18 , 0.53 , 0.11 ," 4,241.96 ", 30.74 ,446,115,188,115
15,39,1,2154, 63.00 , 0.18 , 0.53 , 0.41 ," 5,298.75 ", 30.74 ,2176,593,786,593
15,39,1,2277, 63.00 , 0.18 , 0.58 , 1.18 , 56.90 , 31.51 ,67,14,15,14
15,39,1,2281, 63.00 , 0.25 , 0.60 , 0.37 , 5.40 , 31.46 ,2,*,1,1
15,39,3,157A, 62.00 , 0.25 , 0.60 , 0.17 ," 21,902.51 ", 31.46 ,3627,965,1513,974
15,39,3,1635, 62.00 , 0.25 , 0.60 , 0.16 ," 19,868.88 ", 31.46 ,3142,825,1369,838
15,39,3,164A, 62.00 , 0.25 , 0.60 , 0.21 ," 21,600.66 ", 31.46 ,4508,1203,1992,1209
15,39,3,1669, 62.00 , 0.25 , 0.60 , 0.24 ," 15,612.41 ", 31.46 ,3735,990,1638,1010
15,39,3,1692, 63.00 , 0.25 , 0.60 , 0.38 ," 14,260.25 ", 31.46 ,5489,1457,2235,1479
15,39,4,800, 55.33 , 0.24 , 0.41 , 1.34 ," 3,323.47 ", 27.04 ,4449,1085,1303,1095
15,39,4,815, 52.00 , 0.24 , 0.41 , 1.00 ," 3,697.64 ", 27.04 ,3680,900,1009,906
15,39,4,1315, 52.00 , 0.24 , 0.41 , 0.12 ," 6,070.26 ", 27.04 ,712,163,252,165
15,39,12,779, 62.00 , 0.25 , 0.27 , 0.55 ," 10,594.40 ", 29.65 ,5829,1412,1583,1415
15,39,12,783, 57.00 , 0.25 , 0.27 , 0.23 ," 4,034.69 ", 29.80 ,938,239,262,240
15,39,12,798, 58.67 , 0.25 , 0.26 , 0.52 ," 8,377.54 ", 29.22 ,4348,1094,1226,1095
15,39,12,1175, 60.75 , 0.25 , 0.27 , 0.55 ," 4,483.40 ", 29.80 ,2463,619,686,619
15,39,12,118A, 62.00 , 0.25 , 0.27 , 0.27 ," 13,618.69 ", 29.80 ,3651,875,917,878
15,39,12,1283, 57.00 , 0.25 , 0.26 , 0.68 ," 5,002.87 ", 29.22 ,3407,846,1126,846
15,39,12,1298, 57.00 , 0.25 , 0.27 , 0.52 ," 5,110.96 ", 29.80 ,2680,676,747,676
15,39,64,1758, 62.00 , 0.25 , 0.48 , 0.82 ," 6,055.14 ", 30.90 ,4995,1179,1411,1192
15,39,64,2192, 62.00 , 0.25 , 0.48 , 0.17 ," 1,246.90 ", 30.90 ,215,56,86,57
15,39,151,1584, 62.00 , 0.25 , 0.48 , 0.41 ," 23,880.95 ", 30.90 ,9719,2490,3868,2544
15,39,151,1599, 62.00 , 0.23 , 0.45 , 0.39 ," 20,779.78 ", 30.51 ,8041,2160,3361,2164
15,39,151,1601, 62.00 , 0.23 , 0.45 , 0.54 ," 7,795.26 ", 30.61 ,4186,938,1165,939
15,42,1,308, 43.86 , 0.20 , 0.49 , 1.50 ," 2,895.17 ", 27.59 ,4330,1044,1252,1047
15,42,1,312, 43.00 , 0.20 , 0.49 , 0.84 ," 3,105.78 ", 27.59 ,2604,706,953,707
15,42,2,044A, 29.00 , 0.26 , 0.15 , 3.21 ," 1,368.80 ", 27.91 ,4400,873,1003,873
15,42,2,454, 26.82 , 0.25 , 0.16 , 2.49 ," 1,127.89 ", 27.79 ,2807,559,621,559
15,42,16,401, 37.00 , 0.30 , 0.13 , 6.41 ," 1,007.32 ", 27.84 ,6455,1366,1656,1366
15,42,16,416, 39.55 , 0.29 , 0.24 , 5.72 ," 1,009.45 ", 27.36 ,5772,1215,1360,1215
15,42,17,346, 19.04 , 0.26 , 0.14 , 5.92 , 733.17 , 27.86 ,4337,932,1017,932
15,42,22,384, 32.65 , 0.29 , 0.17 , 5.66 , 608.87 , 27.18 ,3449,727,849,727
15,42,24,350, 19.80 , 0.28 , 0.25 , 4.40 , 883.86 , 25.47 ,3887,763,869,765
15,42,29,399, 42.25 , 0.24 , 0.34 , 3.36 , 854.58 , 27.24 ,2874,648,774,651
15,42,30,420, 23.58 , 0.25 , 0.21 , 4.41 , 918.63 , 28.33 ,4048,920,1022,921
15,42,31,295, 20.00 , 0.37 , 0.15 , 3.45 ," 1,126.96 ", 25.74 ,3893,776,912,776
15,42,32,365, 15.96 , 0.29 , 0.15 , 9.33 , 343.86 , 27.42 ,3208,668,798,668
15,42,34,219, 29.72 , 0.27 , 0.24 , 13.91 , 527.11 , 27.63 ,7331,1526,1734,1526
15,42,35,223, 38.87 , 0.30 , 0.12 , 3.51 ," 2,165.97 ", 27.94 ,7597,1685,1881,1685
15,43,1,61, 56.00 , 0.35 , 0.10 , 0.86 ," 5,182.81 ", 25.38 ,4477,944,1073,956
15,43,1,112, 56.00 , 0.41 , 0.11 , 0.14 ," 2,834.97 ", 24.03 ,391,85,103,86
15,44,1,004A, 61.00 , 0.22 , 0.15 , 1.09 ," 3,911.76 ", 31.67 ,4275,968,1099,973
15,44,1,92, 61.00 , 0.22 , 0.15 , 1.38 ," 2,104.11 ", 31.67 ,2903,680,763,681
15,44,1,105, 61.00 , 0.23 , 0.15 , 1.43 ," 2,744.59 ", 31.09 ,3915,874,1015,878
15,44,20,143, 63.00 , 0.16 , 0.61 , 0.14 ," 29,083.59 ", 31.32 ,3963,1021,1330,1048
15,47,20,183, 19.00 , 0.28 , 0.13 , 3.19 ," 1,007.41 ", 27.14 ,3215,738,1034,738
15,48,1,299, 27.00 , 0.29 , 0.18 , 0.43 , 415.65 , 27.40 ,178,48,63,48
15,48,1,034A, 27.00 , 0.34 , 0.18 , 1.60 ," 1,458.80 ", 26.08 ,2333,604,767,604
15,48,1,354, 27.00 , 0.29 , 0.18 , 0.60 ," 3,731.88 ", 27.40 ,2243,557,673,560
15,48,1,369, 27.00 , 0.29 , 0.18 , 0.76 ," 3,140.60 ", 27.40 ,2376,618,770,620
15,48,1,041A, 27.00 , 0.29 , 0.18 , 0.36 , 142.47 , 27.40 ,51,13,16,13
15,48,1,424, 27.00 , 0.29 , 0.18 , 0.22 , 721.65 , 27.40 ,156,38,54,38
15,48,8,250, 22.00 , 0.25 , 0.33 , 1.09 ," 1,741.41 ", 28.02 ,1902,470,574,474
15,48,8,320, 25.89 , 0.33 , 0.33 , 2.36 , 778.19 , 25.93 ,1838,460,567,460
15,48,8,335, 22.00 , 0.25 , 0.33 , 0.69 , 391.69 , 28.02 ,272,64,84,64
15,48,13,123, 20.00 , 0.32 , 0.14 , 0.66 ," 3,430.61 ", 26.77 ,2280,533,626,534
15,48,13,265, 20.00 , 0.25 , 0.14 , 0.40 ," 2,296.04 ", 27.29 ,914,214,250,214
15,48,13,284, 20.00 , 0.25 , 0.14 , 0.96 ," 2,157.31 ", 27.29 ,2072,507,590,507
15,48,15,301, 29.00 , 0.25 , 0.15 , 0.55 , 983.48 , 26.49 ,537,117,144,117
15,48,15,316, 20.00 , 0.25 , 0.15 , 0.13 ," 1,151.82 ", 26.49 ,151,28,37,28
15,50,1,47, 30.00 , 0.33 , 0.13 , 0.58 ," 5,812.09 ", 26.48 ,3349,818,923,821
15,50,1,009A, 30.00 , 0.33 , 0.13 , 0.21 ," 4,054.11 ", 26.48 ,842,191,210,191
15,50,1,102, 30.00 , 0.33 , 0.13 , 0.35 ," 9,764.62 ", 26.48 ,3369,829,887,833
15,50,1,117, 30.00 , 0.33 , 0.13 , 0.51 ," 5,308.45 ", 26.48 ,2706,664,734,668
15,50,1,121, 30.00 , 0.33 , 0.13 , 0.52 ," 6,877.10 ", 26.48 ,3553,843,932,845
15,50,1,136, 24.00 , 0.33 , 0.13 , 0.34 ," 5,792.05 ", 26.48 ,1962,496,554,501
15,50,2,155, 26.00 , 0.33 , 0.13 , 0.45 ," 6,889.73 ", 26.48 ,3074,774,818,774
15,51,1,186, 61.00 , 0.27 , 0.42 , 5.93 , 31.36 , 29.16 ,186,41,45,41
15,51,1,241, 60.60 , 0.31 , 0.33 , 0.83 ," 3,437.51 ", 29.35 ,2851,644,854,689
15,51,1,256, 60.00 , 0.31 , 0.33 , 0.85 ," 2,797.38 ", 29.35 ,2373,560,652,569
15,51,1,260, 61.00 , 0.33 , 0.33 , 0.85 ," 6,300.57 ", 29.05 ,5344,1265,1773,1353
15,51,1,275, 60.00 , 0.34 , 0.33 , 1.64 ," 4,183.26 ", 28.74 ,6846,1691,2177,1739
15,51,1,453, 61.00 , 0.20 , 0.47 , 0.49 ," 1,129.53 ", 29.29 ,555,192,887,192
15,51,1,468, 58.83 , 0.20 , 0.47 , 2.02 ," 2,256.49 ", 29.29 ,4556,1127,1813,1139
15,51,1,472, 63.00 , 0.22 , 0.45 , 2.18 , 0.92 , 29.45 ,2,*,1,1
15,51,7,028A, 41.00 , 0.36 , 0.18 , 0.60 ," 3,619.95 ", 25.98 ,2155,503,569,504
15,51,7,294, 37.00 , 0.36 , 0.18 , 1.05 ," 1,615.24 ", 25.98 ,1688,392,448,395
15,51,22,035A, 37.00 , 0.28 , 0.31 , 0.60 ," 3,869.16 ", 24.89 ,2321,555,592,557
15,51,22,364, 37.00 , 0.28 , 0.31 , 0.29 ," 7,710.20 ", 24.89 ,2252,528,569,533
15,51,24,379, 53.86 , 0.31 , 0.33 , 1.40 ," 1,851.61 ", 29.35 ,2595,561,623,567
15,51,24,383, 50.83 , 0.31 , 0.33 , 1.18 ," 4,955.09 ", 29.35 ,5850,1250,1322,1255
15,51,24,398, 49.00 , 0.31 , 0.33 , 0.60 ," 8,588.35 ", 29.35 ,5189,1028,1091,1030
15,51,26,307, 45.00 , 0.28 , 0.31 , 1.12 ," 2,470.30 ", 24.89 ,2755,626,675,633
15,51,26,311, 45.00 , 0.31 , 0.31 , 1.04 ," 4,987.48 ", 25.89 ,5208,1165,1238,1167
15,51,26,326, 45.00 , 0.39 , 0.31 , 0.85 ," 5,736.00 ", 25.29 ,4895,1081,1197,1092
15,51,86,487, 48.00 , 0.25 , 0.47 , 0.84 ," 3,669.63 ", 28.92 ,3094,939,1814,960
15,53,1,34, 63.00 , 0.39 , 0.12 , 0.43 ," 9,038.32 ", 28.84 ,3910,795,878,807
15,53,1,49, 63.00 , 0.39 , 0.12 , 0.45 ," 7,889.16 ", 28.84 ,3519,781,882,804
15,53,1,53, 63.00 , 0.39 , 0.12 , 0.56 ," 6,934.48 ", 28.84 ,3862,762,844,769
15,53,1,68, 63.00 , 0.39 , 0.12 , 0.67 ," 5,014.63 ", 28.84 ,3338,713,799,745
15,53,1,72, 63.00 , 0.39 , 0.12 , 0.52 ," 6,223.66 ", 28.84 ,3209,718,805,723
15,53,1,104, 63.00 , 0.39 , 0.12 , 0.89 ," 2,865.85 ", 28.84 ,2553,545,624,566
15,53,1,123, 63.00 , 0.29 , 0.11 , 0.68 ," 3,290.47 ", 29.41 ,2238,472,530,474
15,53,1,138, 63.00 , 0.29 , 0.11 , 1.01 ," 2,378.00 ", 29.41 ,2404,538,607,542
15,53,1,142, 63.00 , 0.29 , 0.11 , 0.58 ," 2,783.89 ", 29.41 ,1609,364,401,366
15,53,1,227, 63.00 , 0.29 , 0.11 , 0.67 ," 5,672.15 ", 29.41 ,3795,792,862,805
15,53,1,284, 63.00 , 0.39 , 0.12 , 0.40 , 486.49 , 28.84 ,196,39,42,39
15,53,5,299, 62.00 , 0.29 , 0.11 , 1.94 ," 1,560.45 ", 29.41 ,3023,668,767,676
15,54,1,281, 63.00 , 0.20 , 0.71 , 0.11 ," 11,475.24 ", 30.25 ,1251,318,417,322
15,54,1,332, 63.00 , 0.21 , 0.42 , 0.84 ," 1,240.80 ", 29.17 ,1046,259,335,280
15,54,1,351, 63.00 , 0.30 , 0.33 , 0.40 ," 1,301.32 ", 28.59 ,525,134,164,135
15,54,1,563, 63.00 , 0.23 , 0.38 , 0.81 ," 4,452.95 ", 28.87 ,3626,857,1000,859
15,54,1,578, 63.00 , 0.30 , 0.33 , 0.45 ," 7,167.46 ", 28.59 ,3260,733,856,739
15,54,1,722, 63.00 , 0.18 , 0.50 , 1.00 ," 5,966.67 ", 29.78 ,5975,1374,1563,1405
15,54,1,737, 63.00 , 0.27 , 0.43 , 1.03 ," 6,818.55 ", 29.00 ,7046,1679,1947,1690
15,54,32,31, 58.00 , 0.23 , 0.38 , 1.25 ," 5,861.11 ", 28.87 ,7315,1653,1770,1660
15,54,32,760, 58.00 , 0.23 , 0.38 , 0.47 ," 2,379.34 ", 28.87 ,1113,283,300,283
15,54,32,794, 58.00 , 0.23 , 0.29 , 1.06 ," 2,556.10 ", 27.89 ,2713,788,1202,824
15,54,34,826, 63.00 , 0.16 , 0.54 , 0.84 ," 6,270.81 ", 30.08 ,5274,1319,1749,1429
15,54,34,830, 63.00 , 0.16 , 0.54 , 0.95 ," 3,488.99 ", 30.08 ,3304,763,981,869
15,54,34,085A, 63.00 , 0.16 , 0.54 , 0.10 ," 19,676.65 ", 30.08 ,1887,429,500,456
15,54,34,879, 63.00 , 0.16 , 0.54 , 1.19 ," 3,935.71 ", 30.08 ,4675,1163,1666,1306
15,54,34,898, 63.00 , 0.20 , 0.71 , 0.90 ," 2,864.51 ", 30.25 ,2591,655,749,656
15,54,34,900, 63.00 , 0.16 , 0.54 , 0.35 ," 3,391.91 ", 30.08 ,1196,327,377,349
15,54,35,402, 51.00 , 0.26 , 0.30 , 0.24 ," 2,615.54 ", 28.23 ,631,133,150,135
15,54,35,648, 51.00 , 0.26 , 0.30 , 0.73 ," 4,632.75 ", 28.23 ,3375,748,866,749
15,54,35,811, 63.00 , 0.26 , 0.30 , 0.87 ," 1,308.39 ", 28.23 ,1141,258,299,258
15,54,37,092A, 63.00 , 0.20 , 0.71 , 0.34 ," 6,722.16 ", 30.25 ,2294,662,779,672
15,54,37,934, 63.00 , 0.20 , 0.71 , 0.58 ," 7,657.40 ", 30.25 ,4425,1149,1334,1169
15,54,37,953, 63.00 , 0.20 , 0.71 , 0.25 ," 6,098.72 ", 30.25 ,1501,414,482,424
15,54,37,968, 63.00 , 0.20 , 0.71 , 0.62 ," 5,587.62 ", 30.25 ,3471,798,949,813
15,54,37,972, 63.00 , 0.20 , 0.71 , 0.76 ," 4,179.28 ", 30.25 ,3194,743,885,766
15,54,37,987, 63.00 , 0.20 , 0.71 , 0.93 ," 2,842.96 ", 30.25 ,2640,665,795,673
15,54,37,991, 63.00 , 0.24 , 0.41 , 0.66 ," 3,589.03 ", 29.75 ,2385,563,655,565
15,54,38,1010, 63.00 , 0.16 , 0.54 , 0.33 ," 6,377.79 ", 30.08 ,2103,592,755,620
15,54,38,1025, 63.00 , 0.23 , 0.38 , 0.30 ," 8,433.63 ", 28.87 ,2525,709,947,736
15,54,38,103A, 63.00 , 0.16 , 0.54 , 0.12 ," 13,115.97 ", 30.08 ,1512,409,481,418
15,54,38,1059, 63.00 , 0.19 , 0.49 , 0.43 ," 5,746.18 ", 29.68 ,2463,667,811,691
15,54,38,1082, 63.00 , 0.23 , 0.38 , 0.68 ," 5,723.25 ", 28.87 ,3903,1109,1456,1138
15,54,38,1097, 63.00 , 0.23 , 0.38 , 1.47 ," 2,148.96 ", 28.87 ,3169,637,906,764
15,54,41,756, 63.00 , 0.30 , 0.33 , 1.13 ," 3,265.96 ", 28.59 ,3679,832,1014,857
15,54,41,110A, 63.00 , 0.30 , 0.33 , 1.75 , 24.54 , 28.59 ,43,14,37,15
15,54,43,741, 40.00 , 0.26 , 0.30 , 1.10 ," 3,974.22 ", 28.23 ,4382,870,959,884
15,54,47,652, 60.00 , 0.30 , 0.33 , 0.80 ," 4,759.27 ", 28.59 ,3806,891,1007,896
15,54,47,667, 60.00 , 0.30 , 0.33 , 0.86 ," 5,123.23 ", 28.59 ,4401,1013,1173,1020
15,54,49,1152, 63.00 , 0.20 , 0.71 , 0.29 ," 16,261.24 ", 30.25 ,4684,1329,1538,1340
15,54,49,1186, 63.00 , 0.20 , 0.71 , 0.10 ," 35,394.66 ", 30.25 ,3410,898,1005,908
15,54,49,1203, 63.00 , 0.20 , 0.71 , 1.94 ," 2,281.41 ", 30.25 ,4424,1125,1378,1153
15,54,49,1218, 63.00 , 0.20 , 0.71 , 1.43 ," 8,336.00 ", 30.25 ,11962,3284,4143,3328
15,54,49,1222, 63.00 , 0.28 , 0.41 , 0.82 ," 2,957.78 ", 28.92 ,2423,639,734,656
15,54,49,1237, 63.00 , 0.26 , 0.35 , 3.76 ," 1,861.84 ", 28.93 ,7000,1795,2104,1810
15,54,49,1241, 63.00 , 0.20 , 0.71 , 1.80 ," 4,023.86 ", 30.25 ,7238,1835,2208,1857
15,54,52,078A, 40.00 , 0.26 , 0.30 , 1.01 ," 1,993.80 ", 28.23 ,2017,457,520,462
15,54,55,506, 60.50 , 0.23 , 0.38 , 2.05 ," 3,192.12 ", 28.87 ,6547,1534,1762,1576
15,55,1,43, 60.00 , 0.24 , 0.44 , 0.72 ," 5,649.59 ", 28.63 ,4091,919,1076,922
15,55,1,58, 59.00 , 0.24 , 0.44 , 0.67 ," 6,740.22 ", 28.63 ,4513,997,1079,1009
15,55,1,62, 59.67 , 0.24 , 0.44 , 0.45 ," 2,441.76 ", 28.63 ,1089,243,283,245
15,56,1,89, 16.00 , 0.38 , 0.11 , 2.52 , 688.81 , 23.11 ,1737,445,615,453
15,56,18,020A, 11.11 , 0.34 , 0.11 , 10.88 , 331.02 , 24.36 ,3601,820,1033,824
15,57,1,48, 63.00 , 0.14 , 0.88 , 0.58 ," 5,473.80 ", 30.88 ,3155,863,1141,997
15,57,1,103, 62.50 , 0.20 , 0.80 , 0.50 ," 7,661.81 ", 27.91 ,3863,1135,1244,1173
15,57,1,122, 63.00 , 0.20 , 0.87 , 0.70 ," 5,471.47 ", 30.85 ,3827,1061,1311,1196
15,57,1,141, 63.00 , 0.20 , 0.87 , 0.39 ," 18,816.56 ", 30.85 ,7381,1795,2013,1899
15,57,1,156, 62.00 , 0.20 , 0.80 , 0.29 ," 11,532.23 ", 27.91 ,3388,890,970,914
15,57,1,160, 63.00 , 0.20 , 0.80 , 0.63 ," 5,933.44 ", 27.91 ,3733,1028,1317,1138
15,57,1,175, 63.00 , 0.20 , 0.80 , 0.43 ," 9,562.82 ", 27.91 ,4129,1151,1417,1343
15,57,1,018A, 63.00 , 0.20 , 0.87 , 1.32 ," 2,449.22 ", 30.85 ,3227,820,972,889
15,57,1,245, 63.00 , 0.20 , 0.87 , 0.54 ," 8,081.14 ", 30.85 ,4384,1132,1333,1260
15,57,1,283, 63.00 , 0.13 , 0.82 , 0.51 ," 24,920.81 ", 30.18 ,12738,3416,3932,3523
15,57,1,032A, 63.00 , 0.16 , 0.65 , 0.32 ," 19,157.33 ", 28.96 ,6094,1535,1692,1543
15,57,1,353, 63.00 , 0.13 , 0.82 , 0.41 ," 15,388.74 ", 30.18 ,6261,1836,2233,1858
15,57,1,368, 63.00 , 0.13 , 0.82 , 0.86 ," 1,729.43 ", 30.18 ,1480,434,655,477
15,57,1,372, 63.00 , 0.16 , 0.65 , 0.30 ," 34,849.41 ", 28.96 ,10591,2699,2847,2702
15,57,1,404, 63.00 , 0.13 , 0.82 , 0.35 ," 31,257.37 ", 30.18 ,11085,3006,3509,3027
15,57,1,480, 63.00 , 0.24 , 0.72 , 0.42 ," 3,057.99 ", 26.93 ,1297,300,343,308
15,57,1,508, 63.00 , 0.24 , 0.72 , 1.06 ," 5,865.74 ", 26.93 ,6230,1675,1954,1762
15,57,1,512, 63.00 , 0.24 , 0.72 , 0.98 ," 8,115.55 ", 26.93 ,7991,2048,2326,2112
15,57,1,550, 62.33 , 0.28 , 0.10 , 1.34 ," 5,027.32 ", 28.71 ,6715,2002,2320,2140
15,57,1,584, 63.00 , 0.20 , 0.80 , 0.63 ," 9,945.37 ", 27.91 ,6290,1575,2003,1843
15,57,1,599, 62.00 , 0.30 , 0.18 , 0.42 ," 10,164.61 ", 24.88 ,4313,1036,1163,1072
15,57,1,601, 63.00 , 0.20 , 0.80 , 0.50 ," 5,109.60 ", 27.91 ,2564,685,766,709
15,57,1,616, 62.00 , 0.24 , 0.53 , 1.35 ," 5,161.82 ", 26.61 ,6981,1696,1840,1750
15,57,1,669, 62.00 , 0.30 , 0.18 , 0.32 ," 8,398.71 ", 24.88 ,2679,582,652,600
15,57,1,688, 63.00 , 0.20 , 0.80 , 0.91 , 908.29 , 27.91 ,829,182,211,198
15,57,1,692, 63.00 , 0.20 , 0.77 , 1.57 ," 2,539.36 ", 28.06 ,3980,959,1031,979
15,57,1,705, 62.00 , 0.24 , 0.53 , 1.97 ," 2,022.15 ", 26.61 ,3992,1016,1187,1064
15,57,1,071A, 62.00 , 0.33 , 0.11 , 1.39 , 25.17 , 26.60 ,35,9,11,9
15,57,1,743, 62.00 , 0.33 , 0.11 , 0.78 ," 3,116.55 ", 26.60 ,2430,551,677,565
15,57,1,813, 62.50 , 0.16 , 0.65 , 0.41 ," 18,287.04 ", 28.96 ,7423,1920,2066,1943
15,57,1,866, 63.00 , 0.16 , 0.65 , 0.42 ," 25,890.38 ", 28.96 ,10930,2710,2896,2738
15,57,1,870, 63.00 , 0.16 , 0.65 , 0.38 ," 18,608.21 ", 28.96 ,7016,1770,1880,1793
15,57,1,1031, 63.00 , 0.24 , 0.72 , 0.26 ," 4,032.02 ", 26.93 ,1062,303,346,312
15,57,1,1116, 63.00 , 0.29 , 0.58 , 0.19 ," 26,053.91 ", 26.57 ,4910,1170,1249,1173
15,57,1,1135, 63.00 , 0.28 , 0.10 , 0.62 ," 8,331.78 ", 28.71 ,5142,1444,1774,1604
15,57,1,114A, 63.00 , 0.28 , 0.10 , 0.47 ," 9,561.73 ", 28.71 ,4506,1294,1608,1396
15,57,1,1154, 63.00 , 0.28 , 0.10 , 0.66 ," 7,840.04 ", 28.71 ,5149,1449,1737,1631
15,57,1,1169, 63.00 , 0.20 , 0.80 , 0.59 ," 6,372.30 ", 27.91 ,3783,946,1268,1185
15,57,1,1173, 63.00 , 0.14 , 0.88 , 0.40 ," 5,792.20 ", 30.88 ,2337,573,813,749
